Tweet,Message,polarity,match
1,RT And this article provides a great example of the kind of community spirit that we need to get through this a spirit that w,positive,['great']
651,Team Canada in Jesus name your future Prime Minister in action,neutral
652,eiza see our daddy,neutral
653,Listen up We ve another amazing offer for you today THE AMERICAN AGENT the latest MaisieDobbs novel by Jacqueline Winspear is FREE today at all retailers outside the US and Canada So what are you waiting for,positive,"['amazing', 'FREE']"
654,RT And this article provides a great example of the kind of community spirit that we need to get through this a spirit that w,positive,['great']
655,Di yan Di pa nga tayo nagkikita dito sa canada wth,neutral
656,RT Hey what are you doing to support families during lockdown Funding telehealth Training Renewable payments,positive,['support']
657,RT Big Brother Canada is a labour of love for so many and while it hurts to say goodbye to the season it s the right thing t,positive,"['love', 'right']"
658,catengine catparts breaking catrepair catmarine spain italy germany russia kuwait singapore australia africa nigeria southafrica europe dutch poland romania peru mexico usa canada argentina,negative,['breaking']
659,Team Canada in Jesus name your future Prime Minister in action,neutral
660,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
661,RT Canada s restaurant and tourism industries have been obliterated These industries employ MILLIONS of Canadians and,negative,['obliterated']
662,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
663,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
664,Uk silent,positive,['silent']
665,RT Both and were literally lying for weeks about what was or in this case wasn t happening at Canada,negative,['lying']
666,RT Head of State General Yakubu Gowon shakes year old Justin Trudeau incumbent Prime Minister of Canada HistoryV,neutral
667,RT Mr MacKay you would need both the NDP and BQ to defeat the current minority government You don t even have a seat i,positive,['defeat']
668,RT Don t blow that N M you have saved to pay for the first instalment of your tuition in the UK or Canada on yourself,negative,['blow']
669,RT How about get a few face masks into Canada for starters It s easier to get those in third world country than here is it that,positive,['easier']
670,Bro wo US border hai jaha pe Russia and alaska touch ho raha hai AK is part of USA Canada starts from YT,neutral
671,Shoulda moved to Canada,neutral
672,RT Other Countries Trends XIUMIN Brazil India Peru Thailand Vietnam Argentina Canada Italy Fra,neutral
673,Ne confondez pas le Canada avec Macron Rien voir,neutral
674,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
675,RT Apologies Deleted earlier tweet I had mixed up the units So India spending less than of its GDP on a relief packag,positive,['relief']
676,Looking for the official government document stating what we are and not allowed to do while in quarantine Quebec Canada qc Eg Can we go in our backyard balcony take a walk while keeping SocialDistancing etc,neutral
677,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
678,prince charles i have coronavirus the sun BREAKING NEWS MEGHAN MARKLE TELEPATHICALLY INFECTS PRINCE CHARLES WITH CORONAVIRUS FROM CANADA,negative,['BREAKING']
679,,neutral
680,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
681,Ottawa Canada Fajr salah starts at,neutral
682,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
683,RT This is what is drummed into their heads every day Is it any wonder they hate everything that isn t them Our greatest,positive,"['wonder', 'greatest']"
684,Canada Gave Away Medical Equipment to China Before Facing Shortages via,neutral
685,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
686,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
687,RT It may suffice to mention that no one would have to blackmail anyone to show empathy to Justin if he contracts the virus http,neutral
688,Eyyy T rkiye sen ne yapacaks n,neutral
689,he is looking like canada ka padri moulve aysy thori houty sir,positive,['like']
690,Does anyone feel like this right now COVID CoronavirusLockdown coronavirus Curfew StayHome,positive,"['like', 'right']"
691,Si ves el cuadro entre los a os espa a estar a en el n mero de todos los paises por delante de Francia B lgica Canada Reino Unido etc etc Seguramente poruqe tra soasar la crisis trata de volver a los n meros de antes de esta,negative,['crisis']
692,nct and wayv as canadian tourist attractions a thread for when they all come to canada,neutral
693,If you live in Canada win a copy of What s the point of math giveaway ends on March th,positive,['win']
694,RT And this article provides a great example of the kind of community spirit that we need to get through this a spirit that w,positive,['great']
695,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
696,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
697,Canada Should Partner With Taiwan on COVID and Distance Itself From Beijing Expert Says via,neutral
698,V deo Brutal discurso del Primer Ministro de Canad que deja en rid culo el de Pedro S nchez Las Rep blicas,negative,['Brutal']
699,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
700,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
701,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
702,RT The Canada Emergency Response Benefit will provide a month for the next four months for workers who lose their inc,negative,"['Emergency', 'lose']"
703,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
704,RT We re doing everything we can to support you right now Because at a time like this you should be focused on what matte,positive,"['support', 'right', 'like']"
705,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
706,RT Keeping trade flowing is an important part of a collective international response to COVID Australia is committed to,positive,['important']
707,O SONT LES MILLIARDS DE F LEGAULT G milliards en Ontario qui s ajoutent ceux du f d ral Qu bec est il ce point pingre Une chance qu il nous reste les milliards d Ottawa Va t on poser la question en conf rence de presse cette apr s midi,neutral
708,RT We will be by mutual consent temporarily closing our Northern Border with Canada to non essential traffic Trade wil,neutral
709,spalding,neutral
710,Yeah Not just us either More to come Tonnes Literally tonnes Canada Gave Away Medical Equipment to China Before Facing Shortages via,neutral
711,ARockstar Oh and if you have it in Canada it will get worse I know cause it gets worse here in us every day Stay safe and well Do ppl not get groceries or are y all not eating how does that work there cause that s how it s spreading ppl shopping or going out and being around others,positive,"['safe', 'well', 'work']"
712,RT The US is struggling to pass a US per adult one time payment Canada is going to pay Can per month to everyone,negative,['struggling']
713,RT It may suffice to mention that no one would have to blackmail anyone to show empathy to Justin if he contracts the virus,neutral
714,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
715,RT The Melancholy of Mundane by Iranian born Canada based artist Hoda Zarbaf known for her use of recycled textiles fo,negative,"['Melancholy', 'Mundane']"
716,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
717,,neutral
718,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
719,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
720,No Oh my if I was I d be at The Stone Pony every weekend waiting for him to show up I live in Canada about an hour outside of Toronto,neutral
721,RT Don t you dare act surprised Canada Some Toronto area mosques remain open despite dire warnings about the Chinese coronavir,negative,['dire']
722,RT The Quarantine Act should ve been invoked in January for travellers from specific places we know where The failure to,negative,['failure']
723,RT I ma just leave this here there is nearly x the population in the US than in Canada Plea,negative,['Plea']
724,RT It is suddenly possible to imagine that in the immediate future Canada will need a policy to deal with refugee claimants on,neutral
725,Heyyyyy Oluwa nigbawo,neutral
726,I don t even know what to say,neutral
727,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
728,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
729,Canada just announced that their workers who ve lost their income will get a month for the next months,negative,['lost']
730,kevin To be evicted you d have to be there first,neutral
731,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
732,Canada just did a month for four months And they have public healthcare,neutral
733,An online portal to apply will be set up through the government of Canada s website The Canadian Federation of Independent Business welcomed the announcement and called it a step forward,neutral
734,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
735,See my President,neutral
736,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
737,,neutral
738,RT If licking groceries at the grocery store is punished and labeled as terrorism please someone tell me what it is c,negative,['terrorism']
739,US Senate passes trillion Coronavirus Aid Bill largest economic stimulus in US history,neutral
740,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
741,RT Sharma Some days back Canada announced a bailout package for farmers India too cannot lag behind in supporting farmers at th,neutral
742,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
743,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
744,When all of this is over I m marrying a man and moving to Canada with him,neutral
745,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
746,RT Canada s been relatively scandal free through this so far but just wait until a younger doctor wears a tinted one of th,neutral
747,Most of our defense budget goes to the Navy who s primary job is keeping open shipping lanes to protect global commerce So you re welcome for the charity Canada,positive,"['protect', 'welcome']"
748,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
749,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
750,RT At literally every step of the way the Liberal government has been weeks if not months late in doing what is nece,neutral
751,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
752,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
753,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
754,RT It may suffice to mention that no one would have to blackmail anyone to show empathy to Justin if he contracts the virus http,neutral
755,RT The World s Top Countries For Food Security Singapore Ireland USA Canada Germany Australia,positive,['Top']
756,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
757,RT Canada CanadaCovid Canadians canadianfarmers ThursdayMotivation thursdayvibes Thursday thursdaymorning Good,positive,['Good']
758,RT suze You mean Dr Tam who refused to close borders and called Canadians racists Concidence this former WHO employee saw no prob,negative,"['refused', 'racists']"
759,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
760,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
761,China Italy US Spain Germany Iran France Switzerland United Kingdom Korea South Netherlands Austria Belgium Canada Norway Portugal Brazil Sweden Japan,neutral
762,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
763,RT Listen up We ve another amazing offer for you today THE AMERICAN AGENT the latest MaisieDobbs novel by Jacquelin,positive,['amazing']
764,RT And this article provides a great example of the kind of community spirit that we need to get through this a spirit that w,positive,['great']
765,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
766,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
767,Justin from canada Animal assad Ms lover,positive,['lover']
768,RT As I heard that donated crores to hospitals in Portugal to fight Corona I saw amp sellin,neutral
769,RT It will be fascinating to watch the difference in recovery times between Canada USA and NZ Australia Each pair toke radi,positive,"['fascinating', 'recovery']"
770,RT And this article provides a great example of the kind of community spirit that we need to get through this a spirit that w,positive,['great']
771,For where Even the celebrities in america didn t leave to canada na Nigerians wan get that liver,neutral
772,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
773,RT How countries are responding to the Coronavirus England Paying of people s salary Denmark Paying of people s,neutral
774,bernie bernie bernie,neutral
775,Canada government need to act very quickly to airlift for Canadian who stuck in India Champagne,negative,['stuck']
776,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
777,RT Canada CanadaCovid Canadians canadianfarmers ThursdayMotivation thursdayvibes Thursday thursdaymorning Good,positive,['Good']
778,Considerable Internet outage ongoing WestmanCommunicationsGroup in Manitoba Canada since AM for one hour Live map and analysis WestmanCommunicationsGroup WestmanCommunicationsGroupdown,neutral
779,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
780,prince charles i have coronavirus the sun BREAKING NEWS MEGHAN MARKLE TELEPATHICALLY INFECTS PRINCE CHARLES WITH CORONAVIRUS FROM CANADA,negative,['BREAKING']
781,Most peaceful of faiths,positive,['peaceful']
782,Tbh Marry a tall fine man and move to Canada,positive,['fine']
783,Ha Already many Sikhs have been sponsored to US Canada Germany CAA is already a law what are you waiting for Sanghis are not going to help they sure will laugh at massacre of Sikhs for though and use it to push xenophobia,negative,['massacre']
784,RT Don t you dare act surprised Canada Some Toronto area mosques remain open despite dire warnings about the Chinese coronavir,negative,['dire']
785,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
786,RT China Italy US Spain Germany Iran France Switzerland United,neutral
787,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
788,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
789,Canada just announced that their workers who ve lost their income will get a month for the next months,negative,['lost']
790,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
791,RT Wow why are Mosques not being shut down for social distancing in Canada The whole world is in self quarantine but t,positive,['Wow']
792,I thought Canada was bad We currently have just over cases I had no idea there were this many cases in the States Stay safe stay home and God bless,positive,"['safe', 'bless']"
793,RT The incredible journeys of flotsam In recent weeks we have found quite a few lobster trap tags from Canada on beaches,neutral
794,China built a hospital in days to deal with this crises while trump called it a hoax In NYC the cases are doubling every days Our govt just passed a bill giving us while in Canada they re getting K for months US fucking A,negative,"['hoax', 'fucking']"
795,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
796,RT Apologies Deleted earlier tweet I had mixed up the units So India spending less than of its GDP on a relief packag,positive,['relief']
797,Nigeria u see ur mate,neutral
798,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
799,RT While over here in Canada the prime minister just announced that every Canadian that just lost the,negative,['lost']
800,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
801,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
802,RT How countries are responding to the Coronavirus England Paying of people s salary Denmark Paying of people s,neutral
803,RT Lakh crore package may not be enough but a good start Ofcourse we can t match to the developed nations like US Canada a,positive,"['enough', 'good', 'like']"
804,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
805,RT IT pros in Canada join forces to protect country s vital services and CriticalInfrastructure from cyberthreats The miss,positive,"['pros', 'protect']"
806,RT It may suffice to mention that no one would have to blackmail anyone to show empathy to Justin if he contracts the virus,neutral
807,Canada just did a month for four months And they have public healthcare,neutral
808,I just heard on radio that people in Canada will be getting I d like to be Canadian now,positive,['like']
809,Coronavirus latest Singapore bans tourists via,neutral
810,Elections Canada is preparing for an election We should be too The leadership race cannot be delayed,negative,['delayed']
811,RT Yes I think it would be a great idea for Harry Meghan and Archie to travel from Canada to come and stay with their elderl,positive,['great']
812,Canada just announced that their workers who ve lost their income will get a month for the next months,negative,['lost']
813,Stay at Home Protect the NHS Save lives I m pretty sure staying in Canada counts,positive,"['Protect', 'pretty']"
814,Canada Dramatic March economic slowdown RBC Economics Live News,neutral
815,RT We re doing everything we can to support you right now Because at a time like this you should be focused on what matte,positive,"['support', 'right', 'like']"
816,RT No member of the EuropeanUnion is ever alone in times of crisis COVID FlattenTheCurve WeAreEU StrongerTogether,negative,['crisis']
817,Same here one rule and all that,neutral
818,Should have moved to Canada when he was voted in And I am sure the U S will not be ready for voting in Nov,positive,['ready']
819,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
820,RT Yes I think it would be a great idea for Harry Meghan and Archie to travel from Canada to come and stay with their elderl,positive,['great']
821,South Korea is a sterling example of how a nation should approach this pandemic in its early stages Canada even contacted this government for their advice COVID,neutral
822,RT And this article provides a great example of the kind of community spirit that we need to get through this a spirit that w,positive,['great']
823,Initially she said how could they spent more than US now saying why package is leas than US She wanted exact ditto package as US This not how it works,positive,['works']
824,You can never declare us to be the greatest country in the world We are far from it,positive,['greatest']
825,As civil liberties erode Canada must not allow COVID outbreak to infect the rule of law,negative,"['erode', 'outbreak']"
826,criket Steve Tikolo Kenya Batsman Vs SA Vs Canada Vs SL Vs Bang Vs W I Vs IND Vs ZIMB Vs AUS In vs IND Total Matches Runs Avg st Matches Runs Avg Cricket,neutral
827,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
828,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
829,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
830,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
831,atp i m finna move to canada when this shit is all over,negative,['shit']
832,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
833,She is piqued that she cannot return to Canada immediately Poor girl,negative,['Poor']
834,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
835,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
836,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
837,Dear Canadians we Georgians do not want to be apart of the US anymore and would appreciate if you accepted us,positive,['appreciate']
838,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
839,Canada to everyone for four months USA one time payment and TRILLION in corporate welfare,neutral
840,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
841,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
842,RT This is why we love Harry and Meghan They have done more for ppl from Canada than the rest of that family combined St,positive,['love']
843,Btw what about us in the diaspora Should I collate and send our account numbers Kindly revert,neutral
844,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
845,Ol wa When,neutral
846,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
847,,neutral
848,RT En EU y Canada s en M xico no Starbucks anuncia que all s pagar a empleados en aislamiento,neutral
849,RT And this article provides a great example of the kind of community spirit that we need to get through this a spirit that w,positive,['great']
850,RT And this article provides a great example of the kind of community spirit that we need to get through this a spirit that w,positive,['great']
851,,neutral
852,,neutral
853,Try out great FREE calling and texting app Americans Canada,positive,"['great', 'FREE']"
854,Canada Dramatic March economic slowdown RBC Economics Live News,neutral
855,Canada Dramatic March economic slowdown RBC Economics Live News,neutral
856,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
857,Coronavirus in Canada The caremonger movement is an inspiring response solidarity community coronavirus,positive,"['inspiring', 'solidarity']"
858,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
859,Sir my son is studying in Canada So please Ask the canada government about international students How the secure them,positive,['secure']
860,RT Crazy how in crisis the rules can change Doctors with foreign countries education are now qualified worldwide yet if the,negative,"['Crazy', 'crisis']"
861,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
862,hahahaha rat called it,neutral
863,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
864,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
865,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
866,RT Yesterday night we had our first meeting without Christian Altogether from Australia USA Canada Italy all stuck at hom,negative,['stuck']
867,Celebrate CanadianMusic with I Lie by on at for Canada s Best Country amp More,positive,"['Celebrate', 'Best']"
868,A votre R veil ce matin D pistage de la covid Une solution venant de l Atlantique Postes Canada des inqui tudes chez les employ s Des s ances d activit s en ligne la Coop rative Le Chez Nous C est heures Soyez avec nous,neutral
869,RT Oi amp why do you hate Australians so much You are always a dollar short and several we,negative,['hate']
870,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
871,so almost am im shoppin for a bandana with a specific pattern on it so ive found it but only in canada i cant for the life of me figure out why i havent found a US seller with it like no biker places yet or anything,positive,['like']
872,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
873,prince charles i have coronavirus the sun BREAKING NEWS MEGHAN MARKLE TELEPATHICALLY INFECTS PRINCE CHARLES WITH CORONAVIRUS FROM CANADA,negative,['BREAKING']
874,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
875,Roumanie gypte Mongolie Islande,neutral
876,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
877,Fine girls dey this country abeg Be like Canada go wait small o Dayummm,positive,"['Fine', 'like']"
878,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
879,fuck shipping to canada i guess,negative,['fuck']
880,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
881,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
882,RT En EU y Canada s en M xico no Starbucks anuncia que all s pagar a empleados en aislamiento,neutral
883,RT vegan So here s the deal Canada You watched the HQ create a false scandal and gaslight and hold up a bill during a pan,negative,"['false', 'scandal', 'pan']"
884,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
885,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
886,RSA Could never ever,neutral
887,Q The capital city of canada Jae s answer,neutral
888,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
889,Meanwhile in Canada,neutral
890,Aumento hist rico de las prestaciones de desempleo en Canad Nada remotamente similar desde la II Guerra Mundial,neutral
891,Russia China Germany US Canada need to come to the aid of Spain coronavirus,neutral
892,As civil liberties erode Canada must not allow COVID outbreak to infect the rule of law,negative,"['erode', 'outbreak']"
893,RT We re doing everything we can to support you right now Because at a time like this you should be focused on what matte,positive,"['support', 'right', 'like']"
894,Canada should be more worried about koranovirus,negative,['worried']
895,i have been filled with envy over a tweet,positive,['envy']
896,RT davidoluwole CovidNGR Can someone just advise to do a press briefing and bring hope to all Nigerians in this trying time,neutral
897,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
898,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
899,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
900,Give a detailed proposal to GOI instead playing with percentage,neutral
901,Now happening In countries where the government genuinely cares about the people,neutral
902,but her mom lets her go for sleepovers why can t I,neutral
903,RT We re doing everything we can to support you right now Because at a time like this you should be focused on what matte,positive,"['support', 'right', 'like']"
904,Ourson polaire Canada arctique,neutral
905,They have Coronavirus in Canada too,neutral
906,Gripens offered to Canada,neutral
907,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
908,RT She and her partner having been begging Justin Trudeau to rescue them land of unwashed natives and take them back to C,negative,['begging']
909,Hello I hail from the planet Canada,positive,['hail']
910,RT Other Countries Trends XIUMIN Brazil India Peru Thailand Vietnam Argentina Canada Italy Fra,neutral
911,canada toronto,neutral
912,RT And this article provides a great example of the kind of community spirit that we need to get through this a spirit that w,positive,['great']
913,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
914,RT Congratulations on being the first approved candidate for the leadership contest cdnpoli h,positive,['Congratulations']
915,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
916,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
917,RT Once an underground network of fascist ideologues shunned for its criminal ideas Canada s Ukrainian ultra nationali,negative,"['fascist', 'shunned', 'criminal']"
918,Personality Psychology If I m NOT supposed to post contents from s worldwide Coping with the COVID CoronavirusOutbreak Study Initial baseline questionnaire HSP let s see if anyone will advise me UBC Vancouver Canada,neutral
919,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
920,RT The value of experience is not in seeing much but in seeing wisely physician and the first professor of medicine at Jo,positive,['wisely']
921,RT We re doing everything we can to support you right now Because at a time like this you should be focused on what matte,positive,"['support', 'right', 'like']"
922,Can t relate,neutral
923,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
924,Covid My convo w someone who has been having a love affair w Canada cue to,positive,['love']
925,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
926,prince charles i have coronavirus the sun BREAKING NEWS MEGHAN MARKLE TELEPATHICALLY INFECTS PRINCE CHARLES WITH CORONAVIRUS FROM CANADA,negative,['BREAKING']
927,RT Acetech is a leading software developmentcompany Acetech has over a decade of rich experience in delivering critical soft,positive,"['leading', 'rich', 'soft']"
928,Move where To Mexico Texas or Canada,neutral
929,That s about Bn economic package Canada relief package is Bn Their population amp economy is nowhere close to India,positive,['relief']
930,Cabello amp s Havana has now topped units in Canada,neutral
931,to smell your gentle smell Lowell canada jesus,neutral
932,The U S dollar is stronger than theirs,positive,['stronger']
933,Btw what about us in the diaspora Should I collate and send our account numbers Kindly revert,neutral
934,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
935,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
936,RT All of our amazing titles are available in epub and kindle format for your E reading device and at special discount p,positive,"['amazing', 'available']"
937,RT It s now clear albeit with the benefit of hindsight that the government indeed all governments in Canada underesti,positive,"['clear', 'benefit']"
938,RT It may suffice to mention that no one would have to blackmail anyone to show empathy to Justin if he contracts the virus,neutral
939,Tbh Marry a tall fine man and move to Canada,positive,['fine']
940,Sir Canadians in the diaspora are not going to work because Sanwo Olu say we should stay at home Anything for us,positive,['work']
941,YVR Surprising to see these spy organizations are still operating on Canadian soil Does Canada need a new Government to secure the security of the country,positive,['secure']
942,It deoo point ends on the kind of taxes you filed people who are unmarried without kids are the but a married couple that filed a joint return and have kids could get a check for over three grand,positive,['grand']
943,RT Coronavirus update Americas USA new cases Canada new cases Brazil new cases Chile new,neutral
944,RT If you ve lost your income as a result of COVID the Canada Emergency Response Benefit will give you a month f,negative,"['lost', 'Emergency']"
945,prince charles i have coronavirus the sun BREAKING NEWS MEGHAN MARKLE TELEPATHICALLY INFECTS PRINCE CHARLES WITH CORONAVIRUS FROM CANADA,negative,['BREAKING']
946,God bless Canada,positive,['bless']
947,Wonderful app for FREE phone calls Canada DancingBrasil,positive,"['Wonderful', 'FREE']"
948,RT Big Brother Canada is a labour of love for so many and while it hurts to say goodbye to the season it s the right thing t,positive,"['love', 'right']"
949,RT COViD offer to volunteer in the UK s health service bigdata healthCare WHO,neutral
950,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
951,Sir Canadians in the diaspora are not going to work because Sanwo Olu say we should stay at home Anything for us,positive,['work']
952,mass job loss in Canada is real all over personally lost my work at Casa Del Popolo until today EI website is overloaded with requests keeps crashing wow this is a real economic crisis for so many cdnpoli covid Canada,negative,"['loss', 'lost', 'overloaded', 'crashing', 'crisis']"
953,RT in months Trudeau jor dakun banko CAD I m a Canadian diaspora living in Nigeria Mo ti lost income gaaan,negative,['lost']
954,RT Strobl Warum wird das bei uns nicht diskutiert Warum nicht einfach Allen die nicht arbeiten Monat unb rokratisch geb,negative,['die']
955,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
956,RT We re doing everything we can to support you right now Because at a time like this you should be focused on what matte,positive,"['support', 'right', 'like']"
957,Bad move Trudeau,negative,['Bad']
958,prince charles i have coronavirus the sun BREAKING NEWS MEGHAN MARKLE TELEPATHICALLY INFECTS PRINCE CHARLES WITH CORONAVIRUS FROM CANADA,negative,['BREAKING']
959,truth,neutral
960,RT Mr MacKay you would need both the NDP and BQ to defeat the current minority government You don t even have a seat i,positive,['defeat']
961,Canada Dramatic March economic slowdown RBC Economics For more news follow our page forex forexmarket ThursdayThoughts ThursdayMotivation,neutral
962,RT Did I see you Americans are getting a one time check to cover COVID unemployment Because Canada just announced,neutral
